product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,purchase_month
64,2596.0,0.0,1.0,2.0,1.0,2.0,3.0,1469.44,596.55,1.0
64,2666.0,1.0,1.0,2.0,1.0,2.0,3.0,1469.44,596.55,4.0
19,76.0,0.0,1.0,2.0,3.0,1.0,2.0,574.64,459.71,12.0
72,3368.0,1.0,1.0,4.0,1.0,2.0,2.0,360.4,270.3,10.0
91,1173.0,0.0,1.0,6.0,1.0,1.0,2.0,642.31,513.85,3.0
88,2810.0,1.0,1.0,4.0,1.0,2.0,2.0,1198.46,381.1,9.0
1,3214.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,2.0
25,1272.0,0.0,1.0,5.0,2.0,2.0,2.0,1538.99,829.65,3.0
99,2003.0,1.0,1.0,2.0,2.0,1.0,1.0,1720.7,1531.42,2.0
0,2171.0,0.0,1.0,4.0,2.0,2.0,2.0,544.05,376.84,8.0
92,3356.0,0.0,1.0,6.0,1.0,2.0,1.0,1415.01,1259.36,7.0
14,1040.0,0.0,1.0,4.0,1.0,3.0,3.0,1842.92,1105.75,1.0
2,2916.0,0.0,1.0,4.0,1.0,2.0,2.0,71.49,53.62,12.0
12,427.0,0.0,1.0,6.0,1.0,2.0,2.0,1231.15,161.6,9.0
0,2448.0,1.0,1.0,4.0,2.0,2.0,2.0,544.05,376.84,11.0
44,2570.0,1.0,1.0,6.0,1.0,2.0,2.0,1769.64,108.76,5.0
79,3398.0,0.0,1.0,4.0,4.0,2.0,3.0,2083.94,675.03,5.0
76,488.0,0.0,0.0,6.0,1.0,1.0,2.0,642.31,513.85,3.0
46,165.0,0.0,1.0,4.0,1.0,1.0,2.0,1289.85,74.51,12.0
55,2787.0,1.0,1.0,2.0,2.0,2.0,3.0,1894.19,598.76,6.0
66,3053.0,0.0,1.0,4.0,1.0,2.0,2.0,1163.89,589.27,6.0
35,475.0,1.0,1.0,2.0,1.0,1.0,2.0,1057.51,154.4,5.0
81,1305.0,1.0,1.0,4.0,1.0,2.0,2.0,1151.96,649.49,6.0
86,1251.0,0.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,6.0
32,3103.0,0.0,1.0,5.0,1.0,2.0,2.0,642.7,211.37,5.0
77,3108.0,0.0,1.0,4.0,2.0,2.0,3.0,1240.31,795.1,3.0
96,857.0,0.0,1.0,5.0,1.0,2.0,3.0,1635.3,993.66,11.0
6,3455.0,1.0,1.0,3.0,1.0,3.0,2.0,227.88,136.73,12.0
27,2549.0,1.0,1.0,2.0,1.0,2.0,2.0,499.53,388.72,2.0
0,3140.0,0.0,1.0,4.0,1.0,1.0,2.0,363.01,290.41,9.0
47,3406.0,0.0,1.0,2.0,2.0,1.0,1.0,1720.7,1531.42,11.0
94,2294.0,1.0,1.0,5.0,1.0,2.0,3.0,1635.3,993.66,8.0
91,1031.0,0.0,1.0,4.0,1.0,2.0,2.0,100.35,75.26,11.0
93,993.0,1.0,1.0,3.0,1.0,3.0,2.0,1458.17,874.9,2.0
60,3473.0,0.0,1.0,5.0,1.0,3.0,1.0,1977.36,1759.85,12.0
0,1839.0,0.0,1.0,3.0,2.0,3.0,3.0,12.01,7.21,2.0
33,1824.0,1.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,12.0
35,368.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,12.0
0,2000.0,0.0,1.0,2.0,1.0,2.0,2.0,499.53,388.72,7.0
28,825.0,1.0,1.0,4.0,1.0,2.0,1.0,1216.14,1082.36,5.0
86,3315.0,1.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,2.0
2,75.0,1.0,1.0,4.0,1.0,2.0,2.0,71.49,53.62,7.0
4,1498.0,1.0,1.0,5.0,1.0,3.0,2.0,1129.13,677.48,9.0
38,1612.0,1.0,1.0,2.0,1.0,2.0,3.0,2091.47,388.92,10.0
27,2192.0,1.0,1.0,2.0,1.0,2.0,2.0,499.53,388.72,5.0
54,419.0,0.0,1.0,6.0,1.0,2.0,2.0,1292.84,13.44,1.0
77,3307.0,1.0,1.0,6.0,1.0,2.0,2.0,1769.64,108.76,5.0
22,2430.0,0.0,1.0,6.0,1.0,2.0,2.0,60.34,45.26,7.0
56,1506.0,1.0,1.0,3.0,1.0,2.0,2.0,183.86,137.9,1.0
58,1346.0,0.0,1.0,3.0,1.0,2.0,2.0,912.52,141.4,6.0
22,927.0,0.0,1.0,6.0,1.0,2.0,2.0,60.34,45.26,3.0
50,763.0,0.0,1.0,6.0,1.0,2.0,1.0,175.89,131.92,6.0
80,2397.0,0.0,1.0,3.0,4.0,1.0,2.0,1073.07,933.84,11.0
87,102.0,1.0,1.0,5.0,1.0,3.0,2.0,1179.0,707.4,9.0
15,2884.0,0.0,1.0,4.0,1.0,1.0,2.0,958.74,748.9,12.0
84,759.0,1.0,1.0,5.0,2.0,2.0,2.0,792.9,594.68,10.0
21,773.0,1.0,1.0,4.0,1.0,2.0,3.0,1071.23,380.74,4.0
0,3398.0,1.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,4.0
33,3297.0,1.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,11.0
84,2434.0,1.0,1.0,2.0,2.0,2.0,2.0,290.62,215.14,2.0
1,1861.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,7.0
27,1233.0,0.0,1.0,2.0,1.0,2.0,2.0,499.53,388.72,5.0
31,1390.0,0.0,1.0,6.0,1.0,2.0,2.0,752.64,205.36,8.0
0,2682.0,1.0,1.0,3.0,2.0,3.0,3.0,12.01,7.21,4.0
62,439.0,1.0,1.0,4.0,1.0,2.0,2.0,478.16,298.72,8.0
17,1579.0,1.0,1.0,4.0,1.0,3.0,2.0,1024.66,614.8,4.0
73,2984.0,1.0,1.0,4.0,1.0,2.0,2.0,1945.43,333.18,7.0
33,3470.0,1.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,11.0
86,1.0,0.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,12.0
45,757.0,0.0,1.0,4.0,1.0,2.0,2.0,441.49,84.99,2.0
1,1778.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,2.0
80,211.0,1.0,1.0,3.0,4.0,1.0,2.0,1073.07,933.84,5.0
49,333.0,,1.0,2.0,2.0,2.0,2.0,533.51,400.13,6.0
95,32.0,0.0,1.0,5.0,1.0,2.0,3.0,569.56,528.43,3.0
0,119.0,0.0,1.0,4.0,1.0,2.0,2.0,478.16,298.72,7.0
18,2347.0,0.0,1.0,4.0,1.0,3.0,2.0,1148.64,689.18,7.0
4,2353.0,0.0,1.0,5.0,1.0,3.0,2.0,1129.13,677.48,4.0
33,788.0,0.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,11.0
78,1468.0,0.0,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,9.0
89,821.0,0.0,1.0,6.0,4.0,2.0,3.0,1362.99,57.74,10.0
70,2489.0,0.0,1.0,2.0,1.0,3.0,2.0,495.72,297.43,2.0
79,2710.0,0.0,1.0,4.0,1.0,2.0,2.0,1555.58,818.01,12.0
26,947.0,1.0,1.0,6.0,1.0,2.0,2.0,1992.93,762.63,10.0
39,1335.0,1.0,1.0,5.0,1.0,2.0,3.0,1812.75,582.48,3.0
36,1076.0,0.0,1.0,4.0,1.0,1.0,2.0,945.04,507.58,11.0
0,3320.0,1.0,1.0,3.0,1.0,1.0,2.0,71.16,56.93,6.0
84,779.0,0.0,1.0,5.0,2.0,2.0,2.0,792.9,594.68,10.0
98,3296.0,1.0,1.0,2.0,1.0,3.0,2.0,358.39,215.03,6.0
75,455.0,1.0,1.0,5.0,4.0,2.0,3.0,1873.97,863.95,10.0
76,1779.0,0.0,1.0,6.0,1.0,1.0,2.0,642.31,513.85,5.0
72,2703.0,1.0,1.0,4.0,1.0,2.0,2.0,360.4,270.3,11.0
42,806.0,0.0,1.0,3.0,2.0,2.0,1.0,1810.0,1610.9,3.0
20,22.0,0.0,1.0,2.0,1.0,2.0,1.0,1775.81,1580.47,3.0
64,1591.0,0.0,1.0,2.0,1.0,2.0,3.0,1469.44,596.55,2.0
0,678.0,0.0,1.0,2.0,1.0,3.0,2.0,495.72,297.43,6.0
25,50.0,0.0,1.0,5.0,2.0,2.0,2.0,1538.99,829.65,12.0
24,1038.0,1.0,1.0,4.0,2.0,2.0,3.0,1777.8,820.78,12.0
31,1453.0,1.0,1.0,6.0,1.0,2.0,2.0,752.64,205.36,3.0
98,1339.0,0.0,1.0,3.0,1.0,2.0,2.0,795.34,101.58,3.0
22,3382.0,1.0,1.0,4.0,1.0,2.0,2.0,575.27,431.45,1.0
53,773.0,0.0,1.0,3.0,1.0,2.0,2.0,795.34,101.58,4.0
84,2503.0,1.0,1.0,2.0,2.0,2.0,2.0,290.62,215.14,3.0
25,1057.0,0.0,1.0,5.0,2.0,2.0,2.0,1538.99,829.65,2.0
50,1397.0,0.0,1.0,6.0,1.0,2.0,1.0,175.89,131.92,6.0
44,2134.0,0.0,1.0,6.0,1.0,2.0,2.0,1769.64,108.76,9.0
96,2403.0,1.0,1.0,6.0,2.0,1.0,1.0,1172.78,1043.77,1.0
12,1937.0,0.0,1.0,6.0,1.0,2.0,2.0,1231.15,161.6,9.0
93,1282.0,1.0,1.0,6.0,1.0,2.0,2.0,1065.03,230.09,9.0
78,2183.0,0.0,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,5.0
84,1788.0,0.0,1.0,5.0,2.0,2.0,2.0,792.9,594.68,10.0
65,1170.0,1.0,1.0,6.0,1.0,2.0,2.0,1807.45,778.69,4.0
0,431.0,0.0,1.0,,,,,1942.61,,9.0
29,1940.0,0.0,1.0,6.0,1.0,2.0,2.0,1065.03,230.09,8.0
32,2073.0,0.0,0.0,5.0,1.0,3.0,2.0,1179.0,707.4,3.0
11,462.0,0.0,1.0,5.0,1.0,3.0,2.0,1274.93,764.96,1.0
10,2728.0,0.0,1.0,4.0,1.0,2.0,2.0,1945.43,333.18,12.0
46,2053.0,0.0,1.0,4.0,1.0,1.0,2.0,1289.85,74.51,12.0
60,2135.0,1.0,1.0,5.0,1.0,3.0,1.0,1977.36,1759.85,1.0
92,1217.0,0.0,1.0,6.0,4.0,2.0,3.0,1890.39,260.14,12.0
7,2992.0,1.0,1.0,2.0,2.0,1.0,2.0,980.37,234.43,6.0
41,3261.0,1.0,1.0,4.0,2.0,2.0,2.0,416.98,312.74,4.0
67,2748.0,1.0,1.0,4.0,2.0,2.0,2.0,544.05,376.84,4.0
14,3262.0,0.0,1.0,2.0,1.0,2.0,1.0,1386.84,1234.29,1.0
89,788.0,0.0,1.0,6.0,4.0,2.0,3.0,1362.99,57.74,3.0
9,3067.0,1.0,1.0,3.0,2.0,2.0,2.0,742.54,667.4,11.0
31,701.0,0.0,1.0,5.0,1.0,2.0,2.0,230.91,173.18,11.0
92,648.0,0.0,1.0,6.0,1.0,2.0,1.0,1415.01,1259.36,10.0
37,3286.0,1.0,1.0,3.0,1.0,1.0,2.0,1793.43,248.82,8.0
3,3383.0,1.0,1.0,2.0,1.0,2.0,3.0,2091.47,388.92,4.0
56,982.0,1.0,1.0,4.0,3.0,1.0,1.0,688.63,612.88,11.0
14,676.0,1.0,1.0,4.0,1.0,3.0,3.0,1842.92,1105.75,8.0
6,385.0,1.0,1.0,4.0,1.0,3.0,2.0,748.17,448.9,9.0
50,1229.0,1.0,1.0,6.0,1.0,2.0,1.0,175.89,131.92,3.0
10,3232.0,0.0,1.0,6.0,4.0,2.0,2.0,1466.68,363.25,8.0
0,3300.0,0.0,1.0,,,,,1656.86,,8.0
69,2381.0,0.0,1.0,5.0,2.0,2.0,2.0,792.9,594.68,7.0
78,371.0,0.0,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,12.0
80,2519.0,1.0,1.0,3.0,4.0,1.0,2.0,1073.07,933.84,5.0
17,2264.0,0.0,1.0,4.0,1.0,3.0,2.0,1024.66,614.8,7.0
3,2637.0,1.0,1.0,2.0,1.0,2.0,3.0,2091.47,388.92,10.0
78,3262.0,0.0,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,11.0
90,3177.0,,1.0,4.0,1.0,1.0,2.0,363.01,290.41,4.0
87,2267.0,0.0,1.0,5.0,1.0,3.0,2.0,1179.0,707.4,2.0
97,456.0,0.0,1.0,4.0,1.0,2.0,3.0,202.62,151.96,5.0
6,404.0,,1.0,3.0,1.0,3.0,2.0,227.88,136.73,10.0
100,3121.0,0.0,1.0,4.0,2.0,2.0,2.0,1036.59,206.35,10.0
55,2365.0,1.0,1.0,2.0,2.0,2.0,3.0,1894.19,598.76,4.0
100,2528.0,0.0,1.0,4.0,2.0,2.0,2.0,1036.59,206.35,11.0
10,3151.0,0.0,1.0,6.0,4.0,2.0,2.0,1466.68,363.25,12.0
25,3241.0,0.0,1.0,5.0,2.0,2.0,2.0,1538.99,829.65,12.0
74,1335.0,1.0,1.0,6.0,1.0,2.0,2.0,1228.07,400.91,3.0
90,2234.0,0.0,1.0,4.0,1.0,1.0,2.0,363.01,290.41,4.0
56,3226.0,1.0,1.0,3.0,1.0,2.0,2.0,183.86,137.9,7.0
62,1365.0,0.0,1.0,4.0,1.0,2.0,2.0,478.16,298.72,1.0
20,3349.0,1.0,1.0,2.0,1.0,2.0,1.0,1775.81,1580.47,3.0
17,1002.0,0.0,1.0,4.0,1.0,3.0,2.0,1024.66,614.8,2.0
16,2282.0,0.0,1.0,4.0,1.0,3.0,1.0,1661.92,1479.11,2.0
46,2656.0,0.0,1.0,4.0,1.0,1.0,2.0,1289.85,74.51,1.0
71,2409.0,1.0,1.0,4.0,1.0,3.0,3.0,1842.92,1105.75,7.0
91,1711.0,0.0,1.0,6.0,1.0,1.0,2.0,642.31,513.85,11.0
17,2582.0,1.0,1.0,4.0,1.0,3.0,2.0,1024.66,614.8,11.0
1,1005.0,1.0,1.0,5.0,4.0,2.0,3.0,1873.97,863.95,7.0
3,1597.0,1.0,1.0,2.0,1.0,2.0,3.0,2091.47,388.92,1.0
56,2713.0,1.0,1.0,3.0,1.0,2.0,2.0,183.86,137.9,1.0
37,1435.0,1.0,1.0,3.0,1.0,1.0,2.0,1793.43,248.82,11.0
34,1477.0,1.0,1.0,4.0,2.0,3.0,3.0,774.53,464.72,6.0
0,1614.0,1.0,1.0,5.0,1.0,2.0,2.0,230.91,173.18,7.0
12,1254.0,1.0,1.0,6.0,1.0,2.0,2.0,1231.15,161.6,6.0
25,1423.0,0.0,1.0,5.0,2.0,2.0,2.0,1538.99,829.65,5.0
81,276.0,0.0,1.0,4.0,1.0,2.0,1.0,586.45,521.94,12.0
19,1315.0,1.0,1.0,3.0,2.0,3.0,3.0,12.01,7.21,12.0
45,591.0,1.0,1.0,4.0,1.0,2.0,2.0,441.49,84.99,5.0
74,1017.0,0.0,1.0,6.0,1.0,2.0,2.0,1762.96,950.52,2.0
33,2123.0,0.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,6.0
57,2889.0,1.0,1.0,6.0,4.0,2.0,3.0,1890.39,260.14,4.0
0,3208.0,1.0,1.0,2.0,2.0,2.0,2.0,533.51,400.13,9.0
23,2406.0,1.0,1.0,4.0,3.0,1.0,1.0,688.63,612.88,2.0
67,2041.0,0.0,1.0,4.0,2.0,2.0,2.0,544.05,376.84,7.0
81,1598.0,1.0,1.0,4.0,1.0,2.0,1.0,586.45,521.94,7.0
58,1842.0,1.0,1.0,3.0,1.0,2.0,2.0,912.52,141.4,5.0
5,141.0,0.0,1.0,5.0,1.0,3.0,2.0,1129.13,677.48,5.0
94,1321.0,0.0,1.0,5.0,1.0,2.0,3.0,1635.3,993.66,9.0
51,183.0,0.0,1.0,3.0,1.0,3.0,2.0,2005.66,1203.4,5.0
59,2591.0,0.0,1.0,6.0,1.0,2.0,1.0,1415.01,1259.36,9.0
63,3356.0,1.0,1.0,4.0,1.0,2.0,2.0,1483.2,99.59,4.0
40,766.0,1.0,1.0,3.0,1.0,3.0,2.0,1458.17,874.9,5.0
80,1596.0,0.0,1.0,2.0,1.0,2.0,3.0,1469.44,596.55,1.0
82,520.0,0.0,1.0,4.0,1.0,3.0,2.0,1148.64,689.18,12.0
46,868.0,1.0,1.0,4.0,1.0,1.0,2.0,1289.85,74.51,3.0
78,2999.0,0.0,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,9.0
72,352.0,1.0,1.0,4.0,1.0,2.0,2.0,360.4,270.3,11.0
75,1140.0,0.0,1.0,5.0,4.0,2.0,3.0,1873.97,863.95,6.0
40,621.0,0.0,1.0,2.0,2.0,2.0,3.0,1894.19,598.76,4.0
2,3307.0,0.0,1.0,5.0,2.0,1.0,1.0,590.26,525.33,11.0
10,1502.0,1.0,1.0,6.0,4.0,2.0,2.0,1466.68,363.25,4.0
35,936.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,5.0
8,939.0,1.0,1.0,4.0,2.0,2.0,1.0,1703.52,1516.13,7.0
2,2698.0,0.0,1.0,5.0,2.0,1.0,1.0,590.26,525.33,11.0
69,579.0,1.0,1.0,5.0,2.0,2.0,2.0,792.9,594.68,4.0
54,2036.0,1.0,1.0,6.0,1.0,2.0,2.0,1292.84,13.44,3.0
8,3077.0,0.0,1.0,4.0,2.0,2.0,1.0,1703.52,1516.13,3.0
86,369.0,1.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,3.0
13,821.0,1.0,1.0,4.0,1.0,2.0,2.0,1163.89,589.27,4.0
19,2687.0,1.0,1.0,2.0,3.0,1.0,2.0,574.64,459.71,3.0
86,681.0,1.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,12.0
46,37.0,1.0,1.0,3.0,1.0,1.0,2.0,1793.43,248.82,8.0
30,3002.0,0.0,1.0,4.0,1.0,3.0,2.0,748.17,448.9,8.0
92,396.0,0.0,1.0,6.0,4.0,2.0,3.0,1890.39,260.14,9.0
71,550.0,1.0,1.0,4.0,1.0,3.0,3.0,1842.92,1105.75,9.0
77,1605.0,0.0,1.0,4.0,2.0,2.0,3.0,1240.31,795.1,7.0
7,2325.0,1.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,8.0
23,1420.0,1.0,1.0,4.0,3.0,1.0,1.0,688.63,612.88,3.0
12,3099.0,0.0,1.0,6.0,1.0,2.0,2.0,1231.15,161.6,10.0
61,1645.0,1.0,1.0,3.0,1.0,1.0,2.0,71.16,56.93,10.0
21,546.0,0.0,1.0,4.0,1.0,2.0,3.0,1071.23,380.74,11.0
86,2885.0,1.0,1.0,3.0,1.0,2.0,2.0,235.63,125.07,3.0
57,2740.0,0.0,1.0,6.0,4.0,2.0,3.0,1890.39,260.14,12.0
63,3166.0,1.0,1.0,4.0,1.0,2.0,2.0,1483.2,99.59,11.0
63,3487.0,1.0,1.0,6.0,1.0,2.0,2.0,1992.93,762.63,12.0
33,2890.0,1.0,1.0,5.0,1.0,2.0,1.0,1311.44,1167.18,9.0
98,3370.0,0.0,1.0,3.0,1.0,2.0,2.0,795.34,101.58,1.0
15,3393.0,1.0,1.0,4.0,1.0,1.0,2.0,958.74,748.9,1.0
57,2410.0,0.0,1.0,6.0,4.0,2.0,3.0,1890.39,260.14,7.0
61,3466.0,1.0,1.0,3.0,1.0,1.0,2.0,71.16,56.93,2.0
48,1454.0,0.0,0.0,6.0,1.0,2.0,2.0,1762.96,950.52,11.0
63,1967.0,,1.0,4.0,1.0,2.0,2.0,1483.2,99.59,4.0
78,3089.0,0.0,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,12.0
2,3123.0,0.0,1.0,5.0,2.0,1.0,1.0,590.26,525.33,12.0
67,2692.0,0.0,1.0,4.0,1.0,2.0,3.0,1071.23,380.74,7.0
67,2801.0,1.0,0.0,4.0,2.0,2.0,2.0,544.05,376.84,4.0
13,1580.0,1.0,1.0,4.0,1.0,2.0,2.0,1577.53,826.51,10.0
65,352.0,0.0,1.0,6.0,1.0,2.0,2.0,1807.45,778.69,3.0
49,1777.0,1.0,1.0,2.0,2.0,2.0,2.0,533.51,400.13,6.0
87,142.0,1.0,1.0,5.0,1.0,3.0,2.0,1179.0,707.4,7.0
31,3393.0,0.0,1.0,5.0,1.0,2.0,2.0,230.91,173.18,12.0
17,599.0,0.0,1.0,4.0,1.0,3.0,2.0,1024.66,614.8,5.0
91,1258.0,0.0,1.0,4.0,1.0,2.0,2.0,100.35,75.26,1.0
53,3405.0,1.0,1.0,3.0,1.0,2.0,2.0,795.34,101.58,10.0
38,3198.0,0.0,1.0,4.0,1.0,2.0,2.0,1577.53,826.51,1.0
20,834.0,0.0,1.0,2.0,1.0,2.0,1.0,1775.81,1580.47,6.0
44,3467.0,1.0,1.0,6.0,1.0,2.0,2.0,1769.64,108.76,11.0
69,3436.0,1.0,1.0,5.0,2.0,2.0,2.0,792.9,594.68,8.0
68,1516.0,0.0,1.0,3.0,1.0,2.0,2.0,1636.9,44.71,8.0
11,2833.0,1.0,1.0,5.0,1.0,3.0,2.0,1274.93,764.96,1.0
2,2362.0,0.0,1.0,4.0,1.0,2.0,2.0,71.49,53.62,2.0
27,2337.0,0.0,1.0,2.0,1.0,2.0,2.0,499.53,388.72,7.0
0,2149.0,1.0,1.0,2.0,1.0,3.0,2.0,358.39,215.03,4.0
81,2133.0,0.0,1.0,4.0,1.0,2.0,2.0,1151.96,649.49,5.0
6,360.0,1.0,1.0,3.0,1.0,3.0,2.0,227.88,136.73,5.0
76,2969.0,1.0,1.0,6.0,1.0,1.0,2.0,642.31,513.85,2.0
18,1720.0,0.0,1.0,4.0,1.0,2.0,2.0,575.27,431.45,4.0
18,2904.0,0.0,1.0,4.0,1.0,3.0,2.0,1148.64,689.18,3.0
9,754.0,0.0,1.0,3.0,2.0,2.0,2.0,742.54,667.4,6.0
35,1826.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,4.0
93,2487.0,0.0,1.0,6.0,1.0,2.0,2.0,1065.03,230.09,4.0
40,2815.0,0.0,1.0,3.0,1.0,3.0,2.0,1458.17,874.9,2.0
1,541.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,5.0
16,302.0,0.0,1.0,4.0,1.0,3.0,1.0,1661.92,1479.11,3.0
44,2024.0,1.0,1.0,6.0,1.0,2.0,2.0,1769.64,108.76,10.0
48,142.0,1.0,1.0,6.0,1.0,2.0,2.0,1762.96,950.52,7.0
56,768.0,1.0,1.0,3.0,1.0,2.0,2.0,183.86,137.9,8.0
36,2147.0,1.0,1.0,4.0,1.0,1.0,2.0,1289.85,74.51,2.0
36,529.0,1.0,1.0,4.0,1.0,1.0,2.0,945.04,507.58,11.0
13,825.0,0.0,1.0,4.0,1.0,2.0,2.0,1163.89,589.27,2.0
55,624.0,1.0,1.0,2.0,2.0,2.0,3.0,1894.19,598.76,4.0
38,2302.0,0.0,1.0,4.0,1.0,2.0,2.0,1577.53,826.51,11.0
64,3380.0,0.0,1.0,5.0,1.0,3.0,1.0,1977.36,1759.85,10.0
0,314.0,0.0,1.0,3.0,1.0,3.0,2.0,227.88,136.73,11.0
79,1079.0,1.0,1.0,4.0,1.0,2.0,2.0,1555.58,818.01,8.0
11,1643.0,1.0,1.0,5.0,1.0,3.0,2.0,1274.93,764.96,1.0
91,1524.0,1.0,1.0,4.0,1.0,2.0,2.0,100.35,75.26,3.0
18,3205.0,1.0,1.0,4.0,1.0,2.0,2.0,575.27,431.45,4.0
17,2860.0,1.0,1.0,4.0,1.0,3.0,2.0,1024.66,614.8,11.0
13,772.0,0.0,1.0,4.0,1.0,2.0,2.0,1163.89,589.27,5.0
4,323.0,1.0,1.0,5.0,1.0,3.0,2.0,1129.13,677.48,3.0
78,2530.0,,1.0,5.0,1.0,2.0,3.0,1765.3,709.48,3.0
42,2426.0,1.0,1.0,3.0,2.0,2.0,1.0,1810.0,1610.9,3.0
48,1883.0,0.0,1.0,6.0,1.0,2.0,2.0,1762.96,950.52,11.0
12,2745.0,0.0,1.0,6.0,1.0,2.0,2.0,1231.15,161.6,4.0
77,2819.0,0.0,1.0,4.0,2.0,2.0,3.0,1240.31,795.1,1.0
25,792.0,0.0,1.0,3.0,1.0,3.0,2.0,2005.66,1203.4,12.0
35,923.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,4.0
7,3353.0,0.0,1.0,2.0,2.0,1.0,2.0,980.37,234.43,7.0
68,3394.0,0.0,1.0,3.0,1.0,2.0,2.0,1636.9,44.71,11.0
75,3213.0,0.0,1.0,5.0,4.0,2.0,3.0,1873.97,863.95,10.0
77,3260.0,0.0,1.0,6.0,1.0,2.0,2.0,1769.64,108.76,3.0
1,1015.0,0.0,1.0,5.0,1.0,2.0,2.0,1403.5,954.82,12.0
81,2266.0,0.0,1.0,4.0,1.0,2.0,2.0,1151.96,649.49,1.0
6,58.0,1.0,1.0,3.0,1.0,3.0,2.0,227.88,136.73,8.0
40,3118.0,1.0,1.0,2.0,2.0,2.0,3.0,1894.19,598.76,12.0
62,1414.0,0.0,1.0,4.0,1.0,2.0,2.0,478.16,298.72,8.0
90,2202.0,1.0,1.0,4.0,1.0,1.0,2.0,363.01,290.41,6.0
32,2144.0,1.0,1.0,5.0,1.0,2.0,2.0,642.7,211.37,5.0
65,1033.0,1.0,1.0,6.0,1.0,2.0,2.0,1807.45,778.69,10.0
15,2157.0,1.0,1.0,4.0,1.0,1.0,2.0,958.74,748.9,6.0
36,1097.0,0.0,1.0,4.0,1.0,1.0,2.0,945.04,507.58,1.0
